t,x,y,vx,vy,r,theta,omega
840400,-14174483.261264257,137778220.78179106,-16875.189332610444,3501.5167110164343,137502667.1392539,181.3888876467838,0.0003692139382722542
840600,-17541427.369915344,138399851.5164396,-16834.720543255444,3108.1536732426184,138505429.84850746,181.4619079026406,0.00036510127928412474
840800,-20898569.36533223,138944144.70109558,-16785.709977084425,2721.4659232799827,139507062.81026256,181.53410004471877,0.0003609607103907947
841000,-24244280.846637532,139412442.10924822,-16728.557406526503,2341.4870407631543,140507030.24488345,181.6054670989815,0.00035683527131371125
841200,-27577010.40655969,139806089.27824783,-16663.64779961079,1968.235844998118,141504820.30176613,181.67602005249788,0.00035276476758189506
841400,-30895280.69303354,140126432.83511508,-16591.351432369236,1601.717784336198,142499944.21837822,181.7457771689463,0.0003487855822420451
841600,-34197685.50609738,140374818.08170596,-16512.024065319198,1241.9262329543617,143491935.48138985,181.81476328539418,0.0003449305822394631
841800,-37482886.94087967,140552586.82133374,-16426.007173911476,888.8436981389618,144480348.9940621,181.8830091064071,0.00034122910506451305
842000,-40749612.58565581,140661075.40964797,-16333.628223880678,542.4429415711259,145464760.25344187,181.9505505085697,0.0003377070108130862
842200,-43996652.78233903,140701613.0133277,-16235.20098341609,202.6880183985253,146444764.54035395,182.01742786560393,0.00033438678517111106
842400,-47222857.95533522,140675520.06094128,-16131.025864980958,-130.46476193210412,147419976.1246824,182.08368540156155,0.0003312876797881486
842600,-50427136.01342441,140584106.87114152,-16021.390290445945,-457.0659489987721,148390027.48798877,182.14937057713271,0.0003284258778558543
842800,-53608449.82821842,140428672.44418952,-15906.56907397004,-777.1721347600601,149354568.5651194,182.2145335119895,0.000325814674283859
843000,-56765814.79177069,140210503.4036231,-15786.824817761335,-1090.8452028321392,150313266.006105,182.27922644429586,0.00032346466153188437
843200,-59898296.4550675,139930873.07569632,-15662.408316484041,-1398.1516396338852,151265802.45934975,182.34350322705785,0.00032138391380992607
843400,-63005008.248397574,139591040.69500837,-15533.558966650371,-1699.1619034397438,152211875.8768375,182.40741885984318,0.00031957816392664905
843600,-66085109.28396761,139192250.7255084,-15400.50517785015,-1993.9498474998763,153151198.84185085,182.4710290535442,0.00031805096850520416
843800,-69137802.2405939,138735732.28680292,-15263.464783131429,-2282.5921935274155,154083497.91949406,182.53438982525876,0.00031680385857276784
844000,-72162331.32984507,138222698.67640138,-15122.645446255854,-2565.168052007684,155008513.03013948,182.59755711999057,0.0003158364736590498
844200,-75157980.34262851,137654346.9792115,-14978.245063917158,-2841.7584859492727,155925996.84576523,182.66058645569365,0.0003151466785153981
844400,-78124070.77489528,137031857.75623792,-14830.452161333878,-3112.446114867963,156835714.20902857,182.72353258817427,0.0003147306624030762
844600,-81059960.03087765,136356394.80504423,-14679.446279911836,-3377.314755968398,157737441.57481024,182.78644919249706,0.00031458302161401527
844800,-83965039.70206203,135629104.9851117,-14525.398355921849,-3636.449099662555,158630966.4738779,182.84938855779674,0.00031469682649837505
845000,-86838733.91993338,134851118.10176447,-14368.47108935674,-3889.9344167362865,159516086.99824387,182.9124012927564,0.00031506367479830364
845200,-89680497.78039782,134023546.8428357,-14208.819302322223,-4137.8562946439015,160392611.30773142,182.97553603946474,0.00031567373354168295
845400,-92489815.83769412,133147486.76272078,-14046.59028648155,-4380.300400574611,161260357.15721864,183.03883919389378,0.00031651577214513875
845600,-95266200.66553745,132224016.30890223,-13881.924139216646,-4617.35226909273,162119151.44399035,183.1023546318377,0.00031757718971957164
845800,-98009191.48319566,131254196.8864412,-13714.954088291108,-4849.097112305136,162968829.77460226,183.166123439811,0.0003188440398664543
846000,-100718352.84417675,130239072.95631038,-13545.80680490549,-5075.619650654095,163809236.05064029,183.2301836511103,0.00032030105649654886
846200,-103393273.38520163,129179672.16379617,-13374.602705124373,-5297.003962571,164640222.0727463,183.29456998798767,0.00032193168438685656
846400,-106033564.63314764,128077005.49352486,-13201.456239730061,-5513.333351356543,165461647.16227412,183.3593136116485,0.0003237181183040862
846600,-108638859.86767177,126932067.44796978,-13026.476172620689,-5724.690227775452,166273377.79993615,183.42444188255794,0.0003256413545471832
846800,-111208813.03725635,125745836.24657594,-12849.765847922861,-5931.156006969182,167075287.28080517,183.48997813429352,0.0003276812586779094
847000,-113743097.7264627,124519274.04289633,-12671.423446031782,-6132.8110183980325,167867255.38503966,183.55594146489273,0.0003298166529959581
847200,-116241406.17222801,123253327.1573713,-12491.542228826507,-6329.734427625195,168649168.06371018,183.6223465502833,0.00033202542695285426
847400,-118703448.32709512,121948926.32360137,-12310.210774335526,-6522.004168849631,169420917.13911507,183.6892034849171,0.0003342846731689417
847600,-121128950.96732497,120606986.94616488,-12127.513201149248,-6709.69688718247,170182400.01898697,183.7565176551186,0.00033657085100761806
847800,-123517656.84390338,119228409.3682162,-11943.529382892015,-6892.887889743381,170933519.4240059,183.82428965087195,0.0003388599787666511
848000,-125869323.87451893,117814079.14727037,-11758.335153077773,-7071.65110472914,171674183.1280499,183.892515221767,0.00034112785447528354
848200,-128183724.37465514,116364867.33773498,-11572.002500681067,-7246.0590476769485,172404303.71063197,183.96118528257887,0.0003433503040592163
848400,-130460644.326007,114881630.77889296,-11384.599756759275,-7416.182794210081,173123798.32098827,184.03028597343697,0.00034550345429047605
848600,-132699882.68049967,113365212.38717024,-11196.191772463419,-7582.091958613596,173832588.45330122,184.09979877874275,0.00034756402652893445
848800,-134901250.69825444,111816441.45164156,-11006.84008877389,-7743.854677643386,174530599.7325586,184.16970070791385,0.00034950964585553313
849000,-137064571.31791335,110236133.93183695,-10816.603098294547,-7901.5375990230405,175217761.71056882,184.2399645396889,0.0003513191588752892
849200,-139189678.55780014,108625092.7570109,-10625.536199434013,-8055.205874130233,175894007.67166927,184.3105591301529,0.0003529729523199328
849400,-141276416.94645956,106984108.12612735,-10433.691943297115,-8204.92315441777,176559274.447685,184.38144978289208,0.00035445326369585006
849600,-143324640.98118004,105313957.80789647,-10241.120173602401,-8350.75159115443,177213502.2417107,184.45259867782937,0.0003557444746865303
849800,-145334214.6131668,103615407.44027497,-10047.868159933822,-8492.751838107473,177856634.4603078,184.52396535340907,0.00035683337789848126
850000,-147305010.75809205,101889210.82891048,-9853.980724626152,-8630.983056822395,178488617.55372587,184.5955072349852,0.0003577094078807484
850200,-149236910.830807,100136110.24407318,-9659.500363574702,-8765.502924186549,179109400.86377317,184.66718020061836,0.00035836482816580553
850400,-151129804.3030571,98356836.71567486,-9464.467361250507,-8896.36764199158,179718936.47897935,184.7389391740892,0.00035879486735421304
850600,-152983588.28309563,96552110.32602772,-9268.919900192592,-9023.6319482357,180317179.096708,184.8107387338776,0.00035899779894200663
850800,-154798167.11614347,94722640.50004159,-9072.894165239148,-9147.349129930653,180904085.89189228,184.88253372619366,0.00035897496158024666
851000,-156573452.00469342,92869126.29260159,-8876.42444274971,-9267.571037200052,181479616.392083,184.9542798699228,0.00035873071864578554
851200,-158309360.64770555,90992256.67290644,-8679.54321506066,-9384.348098475733,182043732.3585111,185.0259343415746,0.00035827235825906453
851400,-160005816.8977869,89092710.80558303,-8482.281250406697,-9497.729336617038,182596397.67288235,185.09745632898876,0.0003576099370707517
851600,-161662750.43549317,87171158.32842411,-8284.667688531465,-9607.762385794607,183137578.2296341,185.1688075436133,0.0003567560731227519
851800,-163280096.4599334,85228259.626625,-8086.730122201084,-9714.493508995518,183667241.83339754,185.23995268256465,0.00035572569475676827
852000,-164857795.39489847,83264666.1034209,-7888.494674825319,-9817.967616020484,184185358.1014206,185.31085983332633,0.000354535753808465
852200,-166395792.6097749,81281020.44704959,-7689.986074382124,-9918.228281856558,184691898.37072003,185.3815008157531,0.0003532049121338953
852400,-167894038.15454143,79277956.89398552,-7491.227723832761,-10015.31776532031,185186835.6097401,185.451851457923,0.0003517532108494755
852600,-169352486.50818267,77256101.48841013,-7292.241768206271,-10109.277027876999,185670144.33430928,185.52189180423184,0.0003502017315441894
852800,-170771096.3398875,75216072.33789995,-7093.04915852406,-10200.145752550885,186141800.52769372,185.59160625586978,0.00034857225818973767
853000,-172149830.282433,73158479.86532985,-6893.669712727538,-10287.962362850521,186601781.56455886,185.66098364539,0.0003468869476010541
853200,-173488654.71718585,71083927.05700168,-6694.122173764333,-10372.764041640823,187050066.13865808,185.7300172484242,0.00034516801517100185
853400,-174787539.5701821,68993009.70702149,-6494.424264981346,-10454.586749900947,187486634.19407815,185.79870473668632,0.00034343744131061136
853600,-176046458.11877534,66886316.65795878,-6294.592742966121,-10533.465245313542,187911466.8598783,185.8670480772183,0.00034171670265995235
853800,-177265386.8083696,64764430.0378314,-6094.643447971335,-10609.433100636901,188324546.38796943,185.93505338337366,0.0003400265307767819
854000,-178444305.07877982,62627925.49346802,-5894.591352050994,-10682.522721816928,188725856.09408706,186.00273072331964,0.00033838669972995614
854200,-179583195.19978598,60477372.420307875,-5694.450605030856,-10752.765365800722,189115380.30171958,186.0700938918949,0.0003368158428763365
854400,-180682042.11547196,58313334.188704275,-5494.234578429933,-10820.191158018015,189493104.28886074,186.13716015151917,0.00033533129812129113
854600,-181740833.29696083,56136368.36680414,-5293.955907444426,-10884.829109500673,189859014.23746172,186.20394994755435,0.0003339489801758406
854800,-182759558.6031809,53947026.94008131,-5093.626531100299,-10946.707133614114,190213097.18546522,186.27048660310155,0.0003326832777359143
855000,-183738210.14931604,51745856.52760577,-4893.257730675768,-11005.852062377724,190555340.98131013,186.336795997725,0.00033154697311731167
855200,-184676782.1826141,49533398.59513491,-4692.860166490297,-11062.28966235432,190885734.24080122,186.40290623405923,0.0003305511816711714
855400,-185575270.96524453,47310189.665116645,-4492.4439131522895,-11116.04465009132,191204266.3062443,186.46884729571127,0.00032970530826025295
855600,-186433674.66391522,45076761.523696914,-4292.018493353441,-11167.140707098668,191510927.2077529,186.534650699346,0.0003290170181736846
855800,-187251993.24597397,42833641.42482677,-4091.5929102937957,-11215.600494350698,191805707.62663665,186.6003491433606,0.00032849222007298105
856000,-188030228.38173753,40581352.291566566,-3891.1756788177563,-11261.445666301015,192088598.8607885,186.6659761551348,0.0003281350588710151
856200,-188768383.35280508,38320412.91468633,-3690.7748553378037,-11304.696884401168,192359592.79199103,186.73156573849985,0.0003279479168251946
856400,-189466462.96612895,36051338.148663245,-3490.398066619321,-11345.37383011543,192618681.8550673,186.79715202281085,0.0003279314215549534
856600,-190124473.4736283,33774639.10517818,-3290.0525374968,-11383.49521742533,192865859.00880638,186.8627689148413,0.0003280844601522248
856800,-190742422.49714607,31490823.34421442,-3089.7451175887445,-11419.078804818788,193101117.70859697,186.9284497546461,0.00032840419902395137
857000,-191320318.95856124,29200395.06286247,-2889.48230707583,-11452.14140675975,193324451.8807083,186.99422697656038,0.0003288861095713977
857200,-191858173.0148821,26903855.28193543,-2689.270281604276,-11482.698904635194,193535855.8981587,187.06013177661168,0.0003295240002564751
857400,-192355995.99815688,24601702.030500006,-2489.114916373971,-11510.766257177122,193735324.55811915,187.12619378781474,0.00033031005601532004
857600,-192813800.3600506,22294430.528428413,-2289.021809468609,-11536.357510357968,193922853.06079957,187.19244076508252,0.0003312348863388752
857800,-193231599.62094718,19982533.36707674,-2088.9963044830083,-11559.48580675837,194098436.9897717,187.25889828180928,0.0003322875836338563
858000,-193609408.32344735,17666500.688195363,-1889.0435125008064,-11580.163394406884,194262072.29368365,187.32558944054722,0.0003334557936896302
858200,-193947241.99014214,15346820.361177038,-1689.1683334739125,-11598.401635091617,194413755.26932597,187.39253460058552,0.0003347258001915205
858400,-194245117.0855528,13023978.158748198,-1489.3754770534313,-11614.211012144204,194553482.54601097,187.45975112563028,0.0003360826252237434
858600,-194503050.98213685,10698457.93120883,-1289.669482920217,-11627.60113769684,194681251.07123098,187.52725315514664,0.00033751014758182714
858800,-194721061.9302692,8370741.77932615,-1090.0547406618166,-11638.5807594134,194797058.09756362,187.59505140323742,0.0003389912404538569
859000,-194899169.03211746,6041310.225986971,-890.5355092412684,-11647.157766695895,194900901.17079473,187.66315298916246,0.0003405079296252186
859200,-195037392.21933788,3710642.386713428,-691.1159361020643,-11653.339196367713,194992778.1192332,187.73156130372473,0.000342041572811449
859400,-195135752.2345284,1379216.1391463787,-491.8000759525388,-11657.131237835245,195072687.04419363,187.80027591573165,0.00034357306003455574
859600,-195194270.6163828,-952491.7083995459,-292.59190927202155,-11658.539237729623,195140626.3116262,187.86929252256064,0.00034508303414491947
859800,-195212969.68849885,-3284005.249205625,-93.49536058027729,-11657.567704030396,195196594.54487482,187.93860294849642,0.0003465521296788491
860000,-195191872.55180106,-5614849.3111402355,105.4856834889454,-11654.220309673052,195240590.61854833,188.00819519394977,0.0003479612272667283
860200,-195131003.08054706,-7944549.290268702,304.3473562700291,-11648.499895642335,195272613.65349045,188.0780535379126,0.0003492917198141961
860400,-195030385.92189437,-10272630.984979378,503.08579326352356,-11640.408473553382,195292663.01283818,188.14815869505725,0.00035052578572316293
860600,-194890046.49901223,-12598620.430523915,701.6971144107445,-11629.947227722685,195300738.29915905,188.21848802776938,0.000351646663560695
860800,-194710011.01773107,-14922043.733870115,900.1774064058475,-11617.116516730995,195296839.35266227,188.28901581214618,0.00035263892188391855
861000,-194490306.47672978,-17242426.908766158,1098.5227050064689,-11601.915874480215,195280966.25047842,188.35971355563566,0.00035348871744739707
861200,-194230960.68126896,-19559295.710915446,1296.7289773040911,-11584.344010746432,195253119.30700728,188.4305503625971,0.0003541840348072378
861400,-193932002.26048592,-21872175.473161694,1494.7921039152623,-11564.398811231235,195213299.07533368,188.5014933426834,0.00035471490043157073
861600,-193593460.68827498,-24180590.940584395,1692.7078610546628,-11542.077337113506,195161506.3497151,188.57250805565343,0.0003550735648501601
861800,-193215366.30778483,-26484066.105405185,1890.4719024507785,-11517.37582410395,195097742.16914594,188.64355898507853,0.00035525464712550476
862000,-192797750.3595719,-28782124.041606117,2088.0797410645996,-11490.289681004659,195022007.82200697,188.71461003247444,0.0003552552369794961
862200,-192340645.01345763,-31074286.739161342,2285.5267305713214,-11460.813487776131,194934304.85180953,188.78562502271774,0.0003550749512164894
862400,-191844083.40414473,-33360074.937784195,2482.808046564479,-11428.940993114269,194834635.06404743,188.85656821123342,0.000354715942578494
862600,-191308099.67065647,-35639007.960092194,2679.9186674412936,-11394.665111540005,194723000.53417167,188.9274047833872,0.0003541828607689159
862800,-190732728.999671,-37910603.54409307,2876.8533549272483,-11357.9779200044,194599403.6167052,188.99810133678662,0.000353482766997026
863000,-190118007.6728316,-40174377.674895525,3073.6066341970422,-11318.870654012257,194463846.95551854,189.0686263377734,0.0003526250049339455
863200,-189463973.11812198,-42429844.41554904,3270.1727735480927,-11277.333703267566,194316333.49528804,189.13895054424273,0.000351621032346635
863400,-188770663.96540564,-44676515.73691791,3466.54576358166,-11233.356606844354,194156866.49416277,189.20904738800604,0.000350484218816536
863600,-188038120.10623655,-46913901.3464953,3662.719295845459,-11186.928047886928,193985449.53766808,189.27889331116606,0.0003492296158001446
863800,-187266382.7580585,-49141508.51606407,3858.6867408902904,-11138.035847843852,193802086.55387622,189.34846805232965,0.00034787370581792446
864000,-186455494.53292012,-51358841.908112176,4054.441125691778,-11086.66696024053,193606781.8298782,189.41775487988102,0.0003464341377568335
864200,-185605499.51084277,-53565403.40091133,4249.975110386711,-11032.807463995772,193399540.02959332,189.48674077091175,0.0003449294551537435
864400,-184716443.31798843,-55760691.91216901,4445.280964271792,-10976.442556288375,193180366.21295607,189.5554165356967,0.00034337882392479057
864600,-183788373.20978627,-57944203.221165106,4640.350541010743,-10917.556544980476,192949265.8565237,189.62377688877004,0.00034180176536668906
864800,-182821338.15918753,-60115429.78928615,4835.175252993738,-10856.132840605218,192706244.87554982,189.69182046865754,0.00034021789943745466
865000,-181815388.95022932,-62273860.57887159,5029.746044791028,-10792.153947927214,192451309.64757448,189.75954980913502,0.00033864670238740845
865200,-180770578.27710125,-64418980.87028866,5224.053365640327,-10725.601457085333,192184467.0375832,189.8269712654986,0.00033710728181781546
865400,-179686960.84892023,-66550272.07715435,5418.087140905121,-10656.45603432847,191905724.424792,189.8940948997487,0.00033561817125044236
865600,-178564593.50043252,-68667211.55962561,5611.836742438492,-10584.697412356298,191615089.73111868,189.96093432881776,0.00033419714534535966
865800,-177403535.30887565,-70769272.4356813,5805.2909577842875,-10510.304380278418,191312571.45140538,190.02750654002685,0.00033286105604551794
866000,-176203847.71724674,-72855923.3903227,5998.437958144556,-10433.254773206992,190998178.6854607,190.0938316778636,0.00033162568918364635
866200,-174965594.66423893,-74926628.48262264,6191.265265039115,-10353.525461499703,190671921.17199442,190.15993280595924,0.00033050564047830037
866400,-173688842.72112298,-76980846.95055702,6383.759715579808,-10271.092339671912,190333809.32452255,190.22583564783537,0.000329514209380582
866600,-172373661.23586726,-79018033.01355685,6575.907426278604,-10185.930314999125,189983854.2693249,190.29156830961787,0.00032866330891246823
866800,-171020122.48480627,-81037635.67272352,6767.693755305015,-10098.013295833296,189622067.88554198,190.35716098750925,0.0003279633894569076
867000,-169628301.8321854,-83039098.50865537,6959.103263104483,-10007.314179659252,189248462.8475043,190.42264566239115,0.0003274233744095037
867200,-168198277.89792833,-85021859.47683947,7150.119671285369,-9913.804840920517,188863052.669391,190.48805578352503,0.0003270506056694168
867400,-166730132.73399276,-86985350.7005689,7340.725819677886,-9817.456118647126,188465851.75232187,190.55342594294888,0.0003268507971192399
867600,-165223952.00969997,-88928998.26135324,7530.903621463894,-9718.237803921664,188056875.43399152,190.61879154185002,0.0003268279945056727
867800,-163679825.2064456,-90852221.986798,7720.634016271778,-9616.11862722381,187636140.04096174,190.68418844994414,0.00032698454047058143
868000,-162097845.82222044,-92754435.23593761,7909.896921125731,-9511.066245698048,187203662.94373357,190.7496526587205,0.00032732104388172886
868200,-160478111.5863937,-94635044.68201643,8098.671179133636,-9403.047230394106,186759462.6147283,190.81521992933264,0.00032783635306079384
868400,-158820724.68523523,-96493450.09272343,8286.934505792393,-9292.027053535001,186303558.68931296,190.8809254359307,0.0003285275329902126
868600,-157125791.99867845,-98329044.10789812,8474.663432783947,-9177.97007587342,185835972.03001413,190.946803405348,0.0003293898470865541
868800,-155393425.34885255,-100141212.01473884,8661.833249129455,-9060.8395342036,185356724.7940709,191.01288675427648,0.0003304167446424392
869000,-153623741.76093996,-101929331.52055943,8848.417939562987,-8940.59752910292,184865840.50448662,191.07920672538563,0.00033159985554575514
869200,-151816863.736944,-103692772.52315645,9034.390119979902,-8817.205012985098,184363344.12474754,191.1457925242589,0.00033292899436628817
869400,-149972919.54298228,-105430896.87886752,9219.720969808524,-8690.62177855535,183849262.13738495,191.21267095952598,0.00033439217633543625
869600,-148092043.51075286,-107143058.16842094,9404.380161147055,-8560.806447767129,183323622.62656778,191.2798660891482,0.00033597564811099165
869800,-146174376.3538527,-108828601.46069896,9588.335784500765,-8427.716461390084,182786455.36492127,191.34739887644616,0.00033766393648993257
870000,-144220065.4996632,-110486863.07456097,9771.55427094739,-8291.30806931004,182237791.9047787,191.41528686012202,0.0003394399183793105
870200,-142229265.43755293,-112117170.33889972,9954.000310551419,-8151.536321693733,181677665.67408314,191.48354384318785,0.0003412849153291685
870400,-140202138.08418483,-113718841.35113259,10135.636766840547,-8008.355061164313,181106112.07716802,191.55217960633647,0.00034317881574314916
870600,-138138853.1667548,-115291184.73436217,10316.424587150046,-7861.71691614795,180523168.60065603,191.62119965183373,0.0003451002274863645
870800,-136039588.62502816,-116833499.39347568,10496.3227086332,-7711.573295567562,179928874.92472982,191.69060498443108,0.00034702666298664736
871000,-133904531.0330825,-118345074.27049105,10675.287959728319,-7557.874385076826,179323273.04003844,191.760391936044,0.0003489347580645602
871200,-131733876.04170945,-119825188.09950028,10853.274956865205,-7400.569145046207,178706407.37051874,191.83055204097053,0.0003508005246327701
871400,-129527828.84247217,-121273109.16160691,11030.235996186413,-7239.6053105331075,178078324.90242347,191.90107196818983,0.0003525996360964862
871600,-127286604.65446192,-122688095.04030496,11206.120940051214,-7074.929393490291,177439075.31986237,191.97193351675037,0.0003543077428026714
871800,-125010429.23484531,-124069392.37780312,11380.877098083014,-6906.4866874908075,176788711.14717758,192.04311367940764,0.00035590081328631983
872000,-122699539.41434248,-125416236.63285787,11554.449102514132,-6734.221275273795,176127287.89848986,192.11458477849303,0.00035735549542691
872200,-120354183.6588274,-126727851.84074666,11726.778777575446,-6558.076039443946,175454864.23476776,192.18631467650386,0.000358649490054137
872400,-117974622.65829287,-128003450.37608431,11897.805002672576,-6377.992676688307,174771502.1287881,192.25826706213147,0.00035976192813808337
872600,-115561129.94447583,-129242232.71926583,12067.463569085243,-6193.911715907588,174077267.0383737,192.3304018104471,0.0003606737415782389
872800,-113113992.53849138,-130443387.22740492,12235.687029922225,-6005.772540695474,173372228.08830974,192.4026754138223,0.0003613680168758489
873000,-110633511.62987912,-131606089.9107327,12402.404543061344,-5813.513416638865,172656458.26135954,192.47504147796755,0.00036183032072629713
873200,-108120003.28851867,-132729504.21552362,12567.541706802214,-5617.071523954561,171930034.59881714,192.54745127534093,0.00036204898686686477
873400,-105573799.21092677,-133812780.81472844,12731.020387959456,-5416.382996024111,171193038.4110522,192.61985434621857,0.00036201535438818745
873600,-102995247.50250158,-134855057.4076161,12892.758542125986,-5211.382964438389,170445555.4985217,192.69219913604863,0.0003617239491502947
873800,-100384713.49733353,-135855458.52985957,13052.670025840234,-5002.005611217326,169687676.38374034,192.76443365642393,0.00036117260187650436
874000,-97742580.61725393,-136813095.37564525,13210.664400398004,-4788.184228928335,168919496.5547202,192.8365061561896,0.00036036249882842836
874200,-95069251.27184196,-137727065.63354316,13366.646727059839,-4569.8512894895175,168141116.72040775,192.90836578890074,0.000359298163555557
874400,-92365147.80115826,-138596453.3380454,13520.517353418498,-4346.938522511092,167352643.0786647,192.9799632630812,0.0003579873709023819
874600,-89630713.46301642,-139420328.73886555,13672.171690709207,-4119.377004100786,166554187.59735465,193.05125146249614,0.0003564409970747539
874800,-86866413.46664275,-140197748.19029287,13821.499981868325,-3887.097257136507,165745868.3091156,193.12218602488645,0.00035467281195158756
875000,-84072736.05460781,-140927754.0631114,13968.387060174755,-3650.0293640926598,164927809.6204109,193.19272586925362,0.0003526992218358325
875200,-81250193.63493909,-141609374.68183044,14112.712098343614,-3408.1030935951803,164100142.63546684,193.26283366372581,0.0003505389723609401
875400,-78399323.96534222,-142241624.29022545,14254.348347984343,-3161.24804197499,163263005.49571583,193.3324762281735,0.00034821282223846913
875600,-75520691.3914649,-142823503.0484635,14393.162869386604,-2909.393791190168,162416543.73537302,193.4016248679588,0.00034574319892639416
875800,-72614888.14113326,-143353997.06538227,14529.016251658191,-2652.4700845938737,161560910.65378204,193.47025563738615,0.0003431538471367574
876000,-69682535.67647105,-143832078.46980986,14661.76232331104,-2390.407022137898,160696267.7051677,193.53834953347487,0.0003404694804436588
876200,-66724286.105775915,-144256705.525154,14791.24785347571,-2123.1352767206567,159822784.9064338,193.60589262251185,0.00033771544518491003
876400,-63740823.656971306,-144626822.79185665,14917.312244023055,-1850.5863335132747,158940641.2636379,193.6728761034074,0.0003349174044776667
876600,-60732866.21437411,-144941361.3427022,15039.787212985959,-1572.6927542278595,158050025.2177652,193.73929631312774,0.00033210104860173165
876800,-57701166.920412935,-145199239.03638774,15158.496469805883,-1289.3884684276934,157151135.1104052,193.80515468039832,0.0003292918363528325
877000,-54646515.8437968,-145399360.8552116,15273.2553830807,-1000.6090941192108,156244179.66991097,193.8704576344643,0.0003265147703298517
877200,-51569741.71546395,-145540619.31321347,15383.870641664236,-706.2922900094418,155329378.51858667,193.93521647597944,0.0003237942075758527
877400,-48471713.733430654,-145621894.94160524,15490.13991016648,-406.378141958924,154406962.701406,193.99944721710025,0.00032115370560401426
877600,-45353343.43740479,-145642056.85886672,15591.851480129326,-100.80958630746477,153477175.23670927,194.0631703976296,0.000318615902646717
877800,-42215586.65372301,-145599963.43344608,15688.78391840891,210.46712710327375,152540271.6892577,194.12641088362756,0.00031620242998979737
878000,-39059445.51080602,-145494463.0475975,15780.705714584963,527.501929242868,151596520.76594248,194.18919765432716,0.0003139338534979685
878200,-35885970.5248973,-145324394.97151035,15867.374929543586,850.3403804357599,150646204.93434387,194.2515635825054,0.00031182964089127176
878400,-32696262.75534818,-145088590.35752997,15948.538847745604,1179.023069901885,149689621.06421855,194.31354521270055,0.00030990815097561945
878600,-29491476.02812784,-144785873.36494082,16023.933636101687,1513.5849629457316,148727081.0918506,194.3751825408677,0.000308186640835795
878800,-26272819.225561585,-144415062.42647114,16093.284012831286,1854.0546923484208,147758912.70703882,194.43651879825492,0.00030668128693607023
879000,-23041558.639523905,-143974971.66838223,16156.3029301884,2200.4537904445115,146785460.0622984,194.49760024147702,0.000305407216110528
879200,-19799020.38442456,-143464412.49671763,16212.69127549673,2552.795858323028,145807084.50363475,194.55847594998346,0.00030437854253228126
879400,-16546592.865313986,-142882195.36299992,16262.137595552867,2911.085668588537,144824165.32199043,194.61919763136365,0.00030360840690100044
879600,-13285729.295287699,-142227131.7233675,16304.317850131438,3275.318198162053,143837100.5241726,194.67981943421532,0.00030310901425836193
879800,-10017950.255075142,-141498036.20582682,16338.895201062778,3645.4775877035236,142846307.6217366,194.74039776761782,0.0003028916670125601
880000,-6744846.286244577,-140693729.0009449,16365.519844152825,4021.5360244095855,141852224.43592006,194.80099112560023,0.00030296678991203276
880200,-3468080.50782922,-139813038.4919058,16383.828892076783,4403.452545195543,140855309.91629812,194.86165991436945,0.0003033439438460691
880400,-189391.2443689215,-138854804.14038095,16393.446317301492,4791.171757624316,139856044.9703477,194.92246627946184,0.0003040318254619372
880600,3089405.348645713,-137817879.64509812,16393.982965073174,5184.622476414079,138854933.3005745,194.98347392939695,0.00030503824967547397
880800,6366412.678154158,-136701136.3903063,16385.036647542227,5583.7162739590685,137852502.24525848,195.0447479518411,0.0003063701122206302
881000,9639651.144389516,-135503467.20149538,16366.19233117679,5988.345944054648,136849303.61821243,195.10635461772998,0.0003080333294444251
881200,12907055.630535673,-134223790.42570543,16337.02243073079,6398.383878949803,135845914.54222047,195.16836116825476,0.0003100327526239055
881400,16166473.075368604,-132861054.35350925,16297.087224164648,6813.680360980903,134842938.27002376,195.23083557909155,0.0003123720541838627
881600,19415660.156178173,-131414241.99923055,16245.935404047841,7234.061771393466,133841004.98585162,195.2938462957631,0.00031505358335771053
881800,22652281.11259357,-129882376.25511886,16183.104782076976,7659.328720558419,132840772.57955305,195.35746193358224,0.0003180781890956938
882000,25873905.745471384,-128264525.4339869,16108.12316438908,8089.254105659807,131842927.38436988,195.42175093526797,0.0003214450084286435
882200,29078007.628731243,-126559809.21316788,16020.509416299292,8523.581104095156,130848184.86830993,195.48678117908665,0.0003251512190934771
882400,32261962.575910993,-124767404.99050622,15919.774735898753,8962.021113308327,129857290.26793222,195.55261953030205,0.00032919175607702624
882600,35423047.40722256,-122886554.66038932,15805.424156557829,9404.251650584472,128871019.15215258,195.61933132888225,0.0003335589929010045
882800,38558439.066968225,-120916571.81449151,15676.958298728305,9849.91422948904,127890177.90242997,195.68697980688586,0.0003382423900180895
883000,41665214.14525894,-118856849.36786526,15533.875391453596,10298.612233131256,126915604.09441458,195.75562542982152,0.00034322811467836555
883200,44740348.861978225,-116706867.60621114,15375.673583596417,10749.908808270646,125948166.76484697,195.82532515764268,0.00034849863910584966
883400,47780719.57475595,-114466202.6445224,15201.853563888622,11203.324808443731,124988766.54621892,195.89613162300708,0.0003540323268220617
883600,50783103.87623597,-112134535.2807761,15011.921507400095,11658.336818731519,124038335.65046869,195.96809222709803,0.00035980302045477065
883800,53744182.3489978,-109711660.22088365,14805.392363809144,12114.375299462221,123097837.68182199,196.0412481567592,0.0003657796483058158
884000,56660541.04896359,-107197495.6426896,14581.793499828953,12570.822890970287,122168267.2578479,196.11563333099443,0.00037192587117613644
