t,x,y,vx,vy,r,theta,omega
890800,103129201.28615972,20749684.944515675,-3222.6953609243487,21415.190175419764,105072068.8308792,227.5642319506163,0.00023731458693576033
891000,102350253.2179977,25005679.772773113,-3894.7403408101563,21279.974141287195,105195919.99321033,227.61018124511864,0.0002297464725118073
891200,101438535.91549438,29229237.114524845,-4558.586512516579,21117.786708758664,105360611.02084935,227.65463540809444,0.00022227081487894996
891400,100395997.63584045,33415098.748958062,-5212.691398269668,20929.308172166086,105565737.2018789,227.69761132680637,0.00021487959355971455
891600,99224880.43124437,37558165.07705286,-5855.586022980395,20715.331640474007,105810798.90870449,227.73912427796677,0.00020756475580206585
891800,97927703.40786076,41653515.797297806,-6485.885116918102,20476.75360122474,106095205.64356288,227.77918795792334,0.00020031839978290367
892000,96507244.22707449,45696428.49324325,-7102.295903931334,20214.563479727218,106418280.72757839,227.81781454380712,0.00019313292941886464
892200,94966519.15194842,49682394.978726566,-7703.625375630325,19929.8324274166,106779266.55180909,227.85501478050006,0.00018600118346467293
892400,93308761.95306307,53607135.29471636,-8288.785994426735,19623.701579948945,107177330.30197935,227.8907980888276,0.00017891654163777
892600,91537401.99107733,57466609.299548365,-8856.79980992866,19297.370024160038,107611570.0643728,227.92517269092434,0.00017187301048366449
892800,89656041.78861235,61257025.840382285,-9406.801012324895,18952.082704169603,108081021.218635,227.95814574924552,0.0001648652916058095
893000,87668434.3922661,64974849.53670497,-9938.036981731293,18589.118481613423,108584663.02388504,227.9897235161936,0.00015788883474041732
893200,85578460.80766778,68616805.24558803,-10449.86792299159,18209.778544415323,109121425.30735436,228.019911491788,0.00015093987797194154
893400,83390107.76758051,72179880.31238262,-10941.765200436343,17815.375333972945,109690195.16948855,228.04871458722178,0.00014401547716893107
893600,81107446.06633045,75661324.7390763,-11413.308506250314,17407.22213346839,110289823.62574786,228.07613729251804,0.0001371135264813416
893800,78734609.66446342,79058649.42538203,-11864.182009335154,16986.62343152864,110919132.1128806,228.10218384681545,0.00013023277148701618
894000,76275775.73664226,82369622.6547512,-12294.1696391058,16554.866146845845,111576918.79587317,228.12685841007823,0.0001233728163139229
894200,73735145.80444787,85592265.00908409,-12703.149660971883,16113.211771664473,112261964.62075944,228.15016523523866,0.00011653412580217904
894400,71116928.06485996,88724842.90230486,-13091.088697939605,15662.889466103818,112973039.06768405,228.17210883994096,0.00010971802351151132
894600,68425320.99555153,91765860.92465748,-13458.035346542123,15205.090111763135,113708905.56777488,228.19269417716708,0.00010292668613060913
894800,65664498.29036395,94714053.18713811,-13804.113525937868,14740.961312403126,114468326.55624805,228.21192680408893,0.00009616313460926692
895000,62838595.15290747,97568373.84953275,-14129.515687282426,14271.60331197322,115250068.14254488,228.22981304851217,0.00008943122211623951
895200,59951695.95348263,100327987.00672305,-14434.495997124219,13798.065785951467,116052904.38603073,228.24636017225797,0.0000827356187289118
895400,57007823.23462701,102992256.09688956,-14719.363594278095,13321.345450832569,116875621.17276645,228.26157653077567,0.00007608179258847001
895600,54010928.03362846,105560732.98258471,-14984.47600499277,12842.384428475823,117717019.69502015,228.27547172819752,0.00006947598710928477
895800,50964881.476278014,108033146.84191671,-15230.232786752209,12362.069296659993,118575919.54049668,228.28805676694083,0.00006292519371654817
896000,47873467.58484925,110409392.992773,-15457.069457143823,11881.230754281449,119451161.40271807,228.29934419084174,0.000056437119504565445
896200,44740377.23460973,112689521.75854059,-15665.451751197614,11400.643828837974,120341609.42762151,228.30934822067414,0.000050020149162050616
896400,41569203.18687572,114873727.46950367,-15855.87023867002,10921.028554815412,121246153.21429285,228.31808488077468,0.000043683300502631644
896600,38363436.122465014,116962337.68030277,-16028.83532205354,10443.05105399549,122163709.48988722,228.32557211536877,0.00003743617297046837
896800,35126461.59712337,118955802.6707442,-16184.872626708235,9967.324952207136,123093223.48026973,228.33182989308153,0.00003128888856380156
897000,31861557.839834,120854685.28501509,-16324.518786446848,9494.413071354493,124033669.9988161,228.33688029802832,0.000025252024733949967
897200,28571894.315608263,122659651.15309714,-16448.3176211287,9024.8293404102,124984054.2762201,228.34074760582297,0.000019336538973245123
897400,25260530.976155825,124371459.32794426,-16556.8166972622,8559.04087423565,125943412.55413787,228.3434583428231,0.000013553685000780406
897600,21930418.124517698,125990953.3628225,-16650.564258190643,8097.470174391226,126910812.46513167,228.34504132696034,0.00000791492068616481
897800,18584396.823110774,127519052.84509738,-16730.10650703462,7640.49741137439,127885353.220723,228.34552768858302,0.000002431808113387932
898000,15225199.778496265,128956745.39566748,-16795.98522307255,7188.462752850486,128866165.62849066,228.34495086987744,-0.0000028840935278833605
898200,11855452.640387937,130305079.13713318,-16848.735690541645,6741.66870732851,129852411.95810777,228.34334660163003,-0.000008021341237048289
898400,8477675.656823825,131565155.62859645,-16888.884917820556,6300.382457316381,130843285.67505106,228.34075285635106,-0.000012968726394804531
898600,5094285.631923219,132738123.26064126,-16916.95012450303,5864.838160224017,131838011.05947825,228.3372097770966,-0.000017715396272241934
898800,1707598.13714559,133825171.10046992,-16933.437473888145,5435.2391991433005,132835842.7264901,228.33275958169503,-0.000022250977007912322
899000,-1680170.0686153844,134827523.17429236,-16938.841028804873,5011.760369112155,133836065.06270285,228.32744644250025,-0.00002656569597388824
899200,-5066898.45049043,135746433.17180592,-16933.641909375227,4594.549987567866,134837991.59277704,228.32131634224547,-0.0000306505012738958
899400,-8450559.976936264,136583179.5558907,-16918.30763222917,4183.731920423928,135840964.28829986,228.31441690704474,-0.00003449717600365386
899600,-11829218.299287047,137339061.05940732,-16893.291611753917,3779.4075175830985,136844352.8302154,228.3067972180715,-0.00003809844486622796
899800,-15201024.860314654,138015392.55015725,-16859.032805138035,3381.657453749676,137847553.83484975,228.29850760391525,-0.000041448070781137035
900000,-18564215.95715724,138613501.2445876,-16815.955484212933,2990.54347215172,138849990.0524948,228.28959941606345,-0.00004454093925894868
900200,-21917109.78083029,139134723.25063878,-16764.469118365258,2606.11003025598,139851109.5465004,228.28012479035692,-0.000047373128532615224
900400,-25258103.451643236,139580400.4201952,-16704.96835406473,2228.385847782061,140850384.85988176,228.2701363976094,-0.000049941963737644384
900600,-28585670.067203276,139951877.49186015,-16637.833077800206,1857.3853583247642,141847312.1755782,228.25968718684828,-0.00005224605380556126
900800,-31898355.777288347,140250499.50520027,-16563.428550425353,1493.1100667005107,142841410.47570074,228.24883012481527,-0.00005428531016499077
901000,-35194776.89770259,140477609.46815422,-16482.10560207122,1135.5498147698006,143832220.70437708,228.23761793545236,-0.00005606094681457963
901200,-38473617.07327808,140634546.25994933,-16394.200877877425,784.6839589755076,144819304.93814114,228.22610284308797,-0.000057575461821918364
901400,-41733624.49844224,140722642.7525888,-16300.037125820803,440.4824631973774,145802245.56721705,228.21433632292968,-0.000058832600791425285
901600,-44973609.20221762,140743224.13474387,-16199.923518876927,102.90691077532597,146780644.4905108,228.20236886226755,-0.00005983730331070396
901800,-48192440.40314456,140697606.42268687,-16094.156004634699,-228.08856028494597,147754122.32664284,228.19024973550566,-0.000060595633809486826
902000,-51389043.93840408,140587095.14372173,-15983.01767629762,-552.5563948257583,148722317.64292789,228.1780267957795,-0.00006111469863086079
902200,-54562399.77035388,140412984.17839164,-15866.779159749014,-870.5548266504757,149684886.2038285,228.165746285498,-0.00006140255140754763
902400,-57711539.57276086,140176554.7485627,-15745.699012034864,-1182.1471491447269,150641500.24007717,228.15345266768853,-0.00006146808904737927
902600,-60835544.39820693,139879074.5392857,-15620.024127230354,-1487.4010463849495,151591847.73936605,228.14118847953708,-0.00006132094075717739
902800,-63933542.42744855,139521796.94312254,-15489.990146208114,-1786.3879808157697,152535631.75924912,228.12899420902247,-0.00006097135257304279
903000,-67004706.800912865,139105960.41638157,-15355.821867321589,-2079.18263370485,153472569.7626787,228.1169081950581,-0.00006043006982188206
903200,-70048253.53200483,138632787.9374357,-15217.73365545988,-2365.862394729368,154402392.97640505,228.10496655109372,-0.00005970821982182298
903400,-73063439.5014698,138103486.5579943,-15075.92984732483,-2646.5068972068707,155324845.77230406,228.09320311170396,-0.0000588171969488593
903600,-76049560.531696,137519247.03886423,-14930.605151131005,-2921.197595650442,156239685.07155615,228.08164940131067,-0.000057768551966438024
903800,-79005949.53954373,136881243.5623642,-14781.945039238648,-3190.017382500225,157146679.7714806,228.07033462386116,-0.0000565738872476093
904000,-81931974.76604411,136190633.51415274,-14630.126132501897,-3453.0502410573367,158045610.1947289,228.0592856720152,-0.00005524475922979479
904200,-84827038.08111483,135448557.3277888,-14475.31657535362,-3710.380931819685,158936267.56045943,228.0485271541865,-0.000053792589143520084
904400,-87690573.36128621,134656138.38587075,-14317.676400856923,-3962.0947095901724,159818453.47704434,228.03808143763436,-0.00005222858276066342
904600,-90522044.93831323,133814482.97209181,-14157.357885135112,-4208.277068894759,160691979.45580822,228.02796870570933,-0.00005056365962519862
904800,-93320946.1164631,132924680.26900987,-13994.505890749295,-4449.013515409665,161556666.4452515,228.01820702731567,-0.00004880839196835088
905000,-96086797.75620882,131987802.39675932,-13829.25819872861,-4684.389361252771,162412344.38518,228.00881243666032,-0.000046972953276683865
905200,-98819146.92202374,131004904.48833063,-13661.7458290746,-4914.489542143416,163258851.78013644,227.99979902140433,-0.00004506707627996024
905400,-101517565.59195587,129977024.79741526,-13492.093349660643,-5139.398454576867,164096035.29151198,227.99117901741278,-0.00004310001995776393
905600,-104181649.42666222,128905184.83515635,-13320.419173531722,-5359.199811294513,164923749.34770602,227.98296290840673,-0.00004108054503023909
905800,-106811016.59559837,127790389.5324647,-13146.835844680758,-5573.976513458232,165741855.77169627,227.97515952894716,-0.0000390168972978606
906000,-109405306.65808578,126633627.42485322,-12971.45031243705,-5783.810538057393,166550223.42538077,227.967776169322,-0.00003691679812575564
906200,-111964179.49701604,125435870.85701528,-12794.364194651343,-5988.782839189656,167348727.8700568,227.96081868105665,-0.000034787441326801226
906400,-114487314.30299646,124198076.2046228,-12615.674029902095,-6188.97326196235,168137251.04240835,227.95429158192044,-0.00003263549568106003
906600,-116974408.60679239,122921184.11105083,-12435.471518979679,-6384.460467859893,168915680.9453829,227.94819815945377,-0.000030467112333359403
906800,-119425177.35797854,121606119.73694788,-12253.843755930735,-6575.321870514773,169683911.3533504,227.94254057218734,-0.000028287936332189086
907000,-121839352.04777141,120253793.02076682,-12070.873448964367,-6761.63358090531,170441841.5309502,227.93731994786575,-0.000026103121607935335
907200,-124216679.87407869,118865098.94855022,-11886.639131536405,-6943.470361083013,171189375.965047,227.93253647811906,-0.000023917348733373743
907400,-126556922.9468663,117440917.83142897,-11701.215363938063,-7120.905585606264,171926424.10923338,227.92818950914682,-0.000021734844861234702
907600,-128859857.53201066,115982115.58944388,-11514.672925721748,-7294.011209925483,172652900.14033213,227.92427762808884,-0.000019559405289839155
907800,-131125273.33187068,114489544.04043822,-11327.078999300074,-7462.857745028251,173368722.7263707,227.92079874485566,-0.000017394416165992756
908000,-133352972.80088161,112964041.19289593,-11138.497345054679,-7627.514237711413,174073814.80551645,227.91775016927713,-0.000015242877892637467
908200,-135542770.4945396,111406431.5417157,-10948.988468289888,-7788.048255901188,174768103.37548143,227.91512868350398,-0.000013107428865690992
908400,-137694492.45021212,109817526.36601727,-10758.609778362712,-7944.525878492117,175451519.29292154,227.9129306096602,-0.00001099036921890993
908600,-139807975.59827524,108198124.02817294,-10567.415740315679,-8097.011689221601,176123997.08237496,227.91115187279888,-0.000008893684306658006
908800,-141883067.2021418,106549010.27334514,-10375.45801933272,-8245.56877413898,176785474.75430164,227.90978805925857,-0.000006819067701587825
909000,-143919624.325808,104870958.52889174,-10182.785618331041,-8390.258722266968,177435893.63180408,227.90883447055316,-0.000004767943527121871
909200,-145917513.32760677,103164730.20307395,-9989.445008993862,-8531.141629088968,178075198.18562672,227.90828617295654,-0.0000027414879831042207
909400,-147876609.3789148,101431074.98256825,-9795.48025654021,-8668.2761025285,178703335.87704885,227.9081380429651,-0.0000007406499570962302
909600,-149796796.0066186,99670731.12834482,-9600.93313851886,-8801.719271117134,179320257.00830215,227.9083848088364,0.0000012338293563703517
909800,-151677964.6581994,97884425.76952985,-9405.843257904065,-8931.526794074827,179925914.58016077,227.9090210884125,0.0000031813978804836004
910000,-153520014.28835163,96072875.19491948,-9210.248150761072,-9057.75287305186,180520264.15636718,227.91004142344343,0.00000510167515468857
910200,-155322850.96609956,94236785.14185855,-9014.183388739712,-9180.450265304702,181103263.7345729,227.9114403106271,0.000006994435918463719
910400,-157086387.50142848,92376851.08223869,-8817.682676644577,-9299.670298099316,181674873.62348706,227.9132122295824,0.000008859594776380577
910600,-158810543.0904926,90493758.50540774,-8620.777945320595,-9415.462884154796,182235056.32594144,227.915351667968,0.000010697191927977242
910800,-160495242.97850925,88588183.19781615,-8423.499440083213,-9527.876537957913,182783776.4275929,227.9178531439552,0.000012507379935973407
911000,-162140418.13949183,86660791.51925708,-8225.87580491296,-9636.958392795348,183321000.49099818,227.92071122625492,0.000014290411498551775
911200,-163746004.9720168,84712240.67558405,-8027.934162624881,-9742.754218365188,183846696.95480904,227.92392055189202,0.000016046628185533497
911400,-165311945.0102597,82743178.98781551,-7829.700191214334,-9845.308438842669,184360836.0378468,227.92747584191082,0.000017776450094012436
911600,-166838184.64957404,80754246.15755801,-7631.198196571822,-9944.664151287552,184863389.6478283,227.93137191518605,0.000019480366376135823
911800,-168324674.88592425,78746073.52869968,-7432.451181751015,-10040.863144291641,185354331.29452583,227.93560370050406,0.000021158926590002432
912000,-169771371.06851742,76719284.34534463,-7233.480912965885,-10133.945916775221,185833636.0071542,227.94016624706884,0.000022812732823894565
912200,-171178232.6650144,74674494.00597455,-7034.307982484909,-10223.951696850465,186301280.2557891,227.94505473357765,0.00002444243254408934
912400,-172545223.03873092,72612310.31383888,-6834.951868582612,-10310.91846067834,186757241.87663013,227.95026447600108,0.000026048712117153862
912600,-173872309.2372712,70533333.72358824,-6635.430992701394,-10394.88295125322,187201500.00093117,227.95579093419283,0.00002763229095878394
912800,-175159461.79206508,68438157.58417696,-6435.762773969479,-10475.8806970564,187634034.9874306,227.9616297174454,0.000029193916262781593
913000,-176406654.52830788,66327368.37807174,-6235.963681214078,-10553.946030526095,188054828.3581215,227.96777658909852,0.00003073435826558635
913200,-177613864.38482836,64201545.9568123,-6036.049282602364,-10629.112106297187,188463862.73721072,227.97422747029927,0.00003225440600379493
913400,-178781071.24343568,62061263.77297844,-5836.034293036675,-10701.410919169308,188861121.7931231,227.98097844300412,0.00003375486352425619
913600,-179908257.76732057,59907089.10862515,-5635.9326194244695,-10770.87332176646,189246590.18341553,227.98802575230582,0.000035236546508556074
913800,-180995409.24810815,57739583.300254,-5435.75740393791,-10837.529041855756,189620253.50247112,227.995365808161,0.000036700279275963416
914000,-182042513.46118268,55559301.960394666,-5235.5210653726235,-10901.406699296667,189982098.23185214,228.00299518658724,0.00003814689213115684
914200,-183049560.5289247,53366795.19587553,-5035.235338710087,-10962.533822595664,190332111.69319588,228.0109106303923,0.00003957721902526318
914400,-184016542.79152134,51162607.82286667,-4834.911312983249,-11020.936865044314,190670282.003544,228.01910904949247,0.000040992095500889135
914600,-184943454.68502942,48947279.57878233,-4634.559467540436,-11076.641220421707,190996598.03300232,228.02758752087126,0.000042392356893899955
914800,-185830292.62638906,46721345.331133395,-4434.189706798215,-11129.671238244648,191311049.3646329,228.0363432882246,0.00004377883676668121
915000,-186677054.90510303,44485335.28342313,-4233.8113935698175,-11180.050238551321,191613626.25648627,228.0453737613345,0.00004515236554950243
915200,-187483741.5813134,42239775.17818189,-4033.433381051802,-11227.80052620623,191904319.60568637,228.05467651520817,0.00004651376936837898
915400,-188250354.390023,39985186.49723869,-3833.0640435479895,-11272.943404716001,192183120.9144863,228.06424928901606,0.000047863869039497956
915600,-188976896.65122423,37722086.65932923,-3632.711306006228,-11315.49918954731,192450022.25821698,228.07408998485843,0.000049203479211834084
915800,-189663373.18571228,35450989.2151413,-3432.382672440289,-11355.487220939667,192705016.25505608,228.08419666638665,0.00005053340764103357
916000,-190309790.2363735,33172404.03989989,-3232.085253306123,-11392.925876207035,192948096.03754798,228.09456755730244,0.00005185445457898852
916200,-190916155.39475328,30886837.52359519,-3031.825791898823,-11427.83258152348,193179255.22581056,228.1052010397554,0.00005316741226476625
916400,-191482477.53272006,28594792.758957386,-2831.610689833928,-11460.223823189026,193398487.90236843,228.11609565265613,0.000054473064503698734
916600,-192008766.7390549,26296769.72728283,-2631.4460316741815,-11490.115158372777,193605788.58855528,228.12725008992064,0.00005577218632248219
916800,-192495034.26080698,23993265.482216593,-2431.33760876047,-11517.521225331184,193801152.2224327,228.13866319865846,0.00005706554368909081
917000,-192941292.4492677,21684774.331596594,-2231.2909423034744,-11542.4557531,193984574.1381757,228.1503339773159,0.00005835389328717414
917200,-193347554.7104258,19371788.017464783,-2031.3113057904977,-11564.931570659057,194156050.0468788,228.16226157378298,0.00005963798233539276
917400,-193713835.4597778,17054795.894350875,-1831.4037467600317,-11584.960615569538,194315576.0187399,228.17444528347156,0.00006091854844285283
917600,-194040150.08137676,14734285.105934111,-1631.5731079948507,-11602.553942083821,194463148.4665818,228.18688454737006,0.00006219631949243428
917800,-194326514.89101332,12410740.760188434,-1431.8240481827975,-11617.721728728384,194598764.13067523,228.19957895007894,0.00006347201354437326
918000,-194572947.1034319,10084646.103116322,-1232.161062092927,-11630.473285360562,194722420.06482926,228.21252821782954,0.00006474633875296082
918200,-194779464.80349457,7756482.6911762785,-1032.5885003133078,-11640.817059700219,194834113.62371838,228.22573221648747,0.00006601999328966346
918400,-194946086.9212137,5426730.562508758,-833.1105885955366,-11648.7606433376,194933842.45141813,228.23919094954076,0.00006729366526635726
918600,-195072833.21058366,3095868.4070649887,-633.731446849904,-11654.310777218847,195021604.4711238,228.2529045560713,0.00006856803265270403
918800,-195159724.2321505,764373.7357428363,-434.455107834145,-11657.473356610762,195097397.87603027,228.2668733087077,0.00006984376318198553
919000,-195206781.33926606,-1567276.951366478,-235.2855355778179,-11658.253435546572,195161221.12135118,228.28109761155568,0.00007112151423995713
919200,-195214026.6679828,-3898607.9975173725,-36.22664358358668,-11656.655230754472,195213072.91746196,228.29557799810198,0.00007240193273148452
919400,-195181483.130552,-6229144.422531545,162.7176871539886,-11652.682125070865,195252952.22415,228.31031512908595,0.00007368565491989506
919600,-195109174.41249758,-8558411.756599592,361.5435902721023,-11646.336670340232,195280858.24595994,228.32530979033277,0.00007497330623410685
919800,-194997124.97324434,-10885935.874560308,560.2471962661932,-11637.620589803582,195296790.42862406,228.3405628905405,0.00007626550103870026
920000,-194845360.05028835,-13211242.830555817,758.8246147800196,-11626.534779977546,195300748.4565692,228.35607545901294,0.00007756284236217016
920200,-194653905.6669043,-15533858.692961037,957.2719169203021,-11613.079312026104,195292732.25149578,228.37184864332866,0.00007886592157864557
920400,-194422788.6433929,-17853309.379486445,1155.5851175570594,-11597.253432627045,195272741.97202477,228.38788370693635,0.00008017531803838955
920600,-194152036.61187872,-20169120.492353495,1353.7601575707936,-11579.055564335244,195240778.01441246,228.40418202666484,0.00008149159864240001
920800,-193841678.0346772,-22480817.153442472,1551.7928860076167,-11558.483305444875,195196841.01433447,228.42074509013614,0.0000828153173564227
921000,-193491742.22625655,-24787923.839313023,1749.6790421032429,-11535.533429352761,195140931.84974283,228.43757449306807,0.00008414701465966661
921200,-193102259.37882924,-27089964.215998035,1947.4142371364942,-11510.201883425058,195073051.64480227,228.45467193645277,0.00008548721692348023
921400,-192673260.59161472,-29386460.973471954,2144.9939360726,-11482.483787369607,194993201.77491498,228.4720392235958,0.00008683643571520962
921600,-192204777.9038235,-31676935.659695227,2342.413438956087,-11452.373431116363,194901383.87284392,228.4896782570003,0.00008819516702241873
921800,-191696844.331421,-33960908.5141369,2539.667862012477,-11419.864272208386,194797599.83594918,228.5075910350788,0.00008956389039261329
922000,-191149493.90773752,-36237898.300678134,2736.752118417319,-11384.948932706136,194681851.83455244,228.52577964867552,0.00009094306798357519
922200,-190562761.72799948,-38507422.13979971,2933.6608986902775,-11347.619195607873,194554142.3214486,228.54424627737941,0.00009233314351939057
922400,-189936683.99786526,-40768995.339957565,3130.388650671116,-11307.866000789292,194414474.04258522,228.56299318560886,0.00009373454114724395
922600,-189271298.0860586,-43022131.228050716,3326.9295590333572,-11265.679440465741,194262850.04893348,228.58202271844686,0.0000951476641900613
922800,-188566642.58120054,-45266340.97888685,3523.2775242903026,-11221.048754180681,194099273.70957693,228.60133729720488,0.00009657289379011948
923000,-187822757.35295117,-47501133.44355174,3719.426141246823,-11173.962323324453,193923748.72604716,228.62093941469263,0.00009801058743880607
923200,-187039683.61758137,-49726014.97658931,3915.368676848967,-11124.40766518782,193736279.1479378,228.6408316301702,0.00009946107738781785
923400,-186217464.00810498,-51940489.261900365,4111.098047381931,-11072.371426555274,193536869.38983208,228.66101656395765,0.00010092466893723588
923600,-185356142.64911193,-54144057.137269095,4306.606794965326,-11017.839376843647,193325524.24958134,228.68149689167686,0.00010240163859611759
923800,-184455765.23645335,-56336216.41742755,4501.887063292908,-10960.796400792266,193102248.92797545,228.70227533809916,0.00010389223211150982
924000,-183516379.12194094,-58516461.71556986,4696.93057256205,-10901.226490711573,192867049.0498489,228.72335467057158,0.00010539666236212038
924200,-182538033.4032337,-60684284.263229474,4891.728593536218,-10839.112738298065,192619930.6866704,228.74473769199423,0.00010691510711329862
924400,-181520779.0190974,-62839171.72843433,5086.271920681528,-10774.437326024277,192360900.380666,228.76642723332031,0.00010844770663047786
924600,-180464668.85023415,-64980608.03205707,5280.550844316137,-10707.181518113679,192089965.17053056,228.7884261455501,0.00010999456114883487
924800,-179369757.8258924,-67108073.162279375,5474.5551217087495,-10637.325651111514,191807132.6187859,228.8107372911896,0.00011155572819763399
925000,-178236103.0364804,-69221042.98709217,5668.273947059895,-10564.849124063994,191512410.84084636,228.8333635351453,0.00011313121977855814
925200,-177063763.85242105,-71318989.06475613,5861.695920296807,-10489.730388319755,191205808.5358594,228.85630773502496,0.00011472099939829706
925400,-175852802.0494991,-73401378.45214996,6054.809014609783,-10411.946936969158,190887335.01938972,228.8795727308163,0.00011632497895677475
925600,-174603281.94096816,-75467673.51093774,6247.600542654752,-10331.475293938905,190557000.25802267,228.90316133391505,0.0001179430154936671
925800,-173315270.51669946,-77517331.71149004,6440.057121343446,-10248.291002761487,190214814.9059655,228.92707631547452,0.00011957490779729463
926000,-171988837.58967164,-79549805.4344983,6632.1646351390555,-10162.368615041307,189860790.34373024,228.95132039405084,0.00012122039288158799
926200,-170624055.95011732,-81564541.77022667,6823.908197771538,-10073.681678641851,189494938.7189879,228.97589622251857,0.000122879142338621
926400,-169221001.52766076,-83560982.31535089,7015.272112282845,-9982.202725621095,189117272.98968706,229.0008063742338,0.00012455075857619762
926600,-167779753.5617991,-85538562.96733998,7206.239829308213,-9887.903259945428,188727806.96953735,229.02605332842424,0.00012623477095217035
926800,-166300394.78110003,-87496713.71634313,7396.793903495335,-9790.753745015818,188326555.3759629,229.05163945478816,0.00012793063181956138
927000,-164783011.5915083,-89434858.43455188,7586.915947958706,-9690.7235910437,187913533.88063732,229.077566997288,0.00012963771249915513
927200,-163227694.27417597,-91352414.66301551,7776.586586661664,-9587.781142318212,187488759.16271752,229.1038380571278,0.00013135529919902785
927400,-161634537.19325325,-93248793.39589772,7965.785404613663,-9481.89366441099,187052248.96490124,229.1304545749085,0.00013308258890347058
927600,-160003639.01410022,-95123398.86217166,8154.490895765113,-9373.027331369716,186604022.15243912,229.15741831195987,0.00013481868525693115
927800,-158335102.93240488,-96975628.3047631,8342.680408476688,-9261.14721295714,186144098.77523997,229.18473083085425,0.00013656259447193358
928000,-156629036.914718,-98804871.75716276,8530.330088434303,-9146.217261998343,185672500.13321525,229.21239347511292,0.00013831322129340124
928200,-154885553.950943,-100610511.8175439,8717.414818875106,-9028.200301905614,185189248.84501657,229.240407348124,0.00014006936505538438
928400,-153104772.31934625,-102391923.42043541,8903.90815798367,-8907.058014457565,184694368.92032906,229.26877329129795,0.00014182971586983
928600,-151286815.86468402,-104148473.60601884,9089.782273311212,-8782.750927917103,184187885.83589086,229.29749186149607,0.0001435928509906857
928800,-149431814.2900712,-105879521.28713514,9275.007873064134,-8655.23840558151,183669826.61541992,229.32656330777613,0.0001453572314002389
929000,-147539903.4632509,-107584417.01410863,9459.554134101347,-8524.478634867482,183140219.91363674,229.35598754750976,0.0001471211986680926
929200,-145611225.73795632,-109262502.73751749,9643.388626472886,-8390.42861704432,182599096.10458377,229.38576414193705,0.0001488829721364881
929400,-143645930.2910913,-110913111.56906547,9826.477234325173,-8253.044157739858,182046487.37445083,229.41589227123478,0.00015064064648871912
929600,-141644173.47649312,-112535567.5407367,10008.784072990931,-8112.279858356203,181482427.81912807,229.4463707091868,0.0001523921897600389
929800,-139606119.19607827,-114129185.36244586,10190.271402074302,-7968.089108545804,180906953.54671857,229.47719779755732,0.00015413544185264008
930000,-137531939.28921142,-115693270.17842853,10370.899534334174,-7820.424079913318,180320102.78525558,229.5083714202809,0.0001558681136178693
930200,-135421813.94117922,-117227117.32265349,10550.626740161038,-7669.2357211247745,179721915.99588013,229.53988897759484,0.00015758778656970558
930400,-133275932.11169219,-118730012.07357813,10729.409147435104,-7514.473754623228,179112435.9917494,229.57174736025357,0.00015929191329355958
930600,-131094491.98438305,-120201229.40861198,10907.200636545702,-7356.086675169227,178491708.06295848,229.60394292397626,0.00016097781861351525
930800,-128877701.43831414,-121640033.75870106,11083.952730344525,-7194.021750445344,177859780.10777265,229.63647146429207,0.00016264270157911184
931000,-126625778.54255456,-123045678.76349841,11259.614478797883,-7028.225023986762,177216702.77048144,229.669328191958,0.00016428363832953857
931200,-124338952.07493535,-124417407.02764334,11434.132338096037,-6858.641320724653,176562529.586201,229.70250770913572,0.00016589758588857767
931400,-122017462.06614116,-125754449.87873453,11607.450043970959,-6685.214255455986,175897317.13296637,229.73600398652326,0.00016748138693769773
931600,-119661560.37034763,-127056027.12765105,11779.50847896763,-6507.8862445826435,175221125.19147158,229.76981034164473,0.0001690317756072947
931800,-117271511.26366596,-128321346.83194995,11950.245533408359,-6326.598521494485,174534016.91283208,229.80391941850817,0.00017054538431716525
932000,-114847592.07170899,-129549605.06315103,12119.595959784803,-6141.291156005427,173836058.99476013,229.83832316884553,0.00017201875168686406
932200,-112390093.82764728,-130739985.67880884,12287.491220308515,-5951.903078288997,173127321.86656177,229.87301283515046,0.00017344833152467374
932400,-109899321.96217763,-131891660.10036889,12453.859327348246,-5758.372107800259,172407879.8833815,229.90797893572858,0.00017483050289057354
932600,-107375597.02688144,-133003787.09791186,12618.624676480997,-5560.634987714894,171677811.5301381,229.94321125197138,0.00017616158121395607
932800,-104819255.45250456,-134075512.58300458,12781.707871884411,-5358.62742546355,170937199.63561442,229.97869881805758,0.00017743783043107724
933000,-102230650.34374443,-135105969.41100276,12943.02554380068,-5152.284139990861,170186131.59718046,230.0144299132757,0.00017865547609056286
933200,-99610152.312183,-136094277.1942875,13102.490157807184,-4941.538916423786,169424699.616649,230.05039205714732,0.0001798107193580155
933400,-96958150.34905559,-137039542.1280662,13260.00981563699,-4726.324668893547,168653000.94777992,230.08657200751395,0.00018089975183320376
933600,-94275052.73959488,-137940856.83053014,13415.488047303586,-4506.573512319638,167871138.15596804,230.12295576172912,0.0001819187710758506
933800,-91561288.02073503,-138797300.19933683,13568.823594299287,-4282.2168440334,167079219.3906657,230.15952856107293,0.00018286399671910353
934000,-88817305.98400375,-139607937.28657538,13719.910183656373,-4053.185436192779,166277358.6711096,230.1962748984797,0.00018373168703382563
934200,-86043578.72546679,-140371819.19457924,13868.636292684836,-3819.4095400193296,165465676.18593445,230.23317852963817,0.0001845181557923815
